user_id	item_id	time	c_hour_c	c_weekday_c	c_period_c	c_day_f
389	352	879874582.0	1	2	8	60
208	319	882150193.0	9	0	1	86
229	765	877531975.0	22	2	7	32
454	995	879195081.0	4	1	8	52
317	186	885350132.0	10	2	1	123
577	572	879796942.0	4	1	8	59
498	386	879447556.0	2	4	8	55
569	537	886286057.0	6	6	0	134
157	648	889127270.0	3	4	8	167
420	185	884634968.0	3	1	8	115
363	809	879111422.0	5	0	0	51
188	523	880485402.0	3	2	8	67
324	148	885547360.0	17	4	4	125
219	721	879454977.0	5	4	0	55
237	328	877820240.0	6	6	0	36
527	256	888474357.0	14	3	3	159
555	373	875542868.0	22	0	7	9
378	316	875979187.0	23	5	7	14
209	665	879547440.0	6	5	0	56
20	264	874786016.0	4	6	8	1
92	702	880581817.0	6	3	0	68
283	393	883356784.0	8	0	0	100
29	810	875458970.0	23	6	7	8
514	806	882903044.0	2	2	8	95
245	888	879485221.0	13	4	3	55
566	372	875242990.0	11	4	2	6
549	83	878760164.0	4	3	8	47
350	680	880139951.0	3	5	8	63
342	307	882385859.0	3	3	8	89
541	325	887763035.0	8	2	0	151
458	546	882426508.0	14	3	3	89
558	144	875726886.0	1	3	8	12
334	67	879646369.0	10	6	1	57
176	843	880235381.0	5	6	0	64
512	574	877018347.0	0	4	8	27
412	361	875309231.0	5	5	0	7
250	581	887738191.0	1	2	8	151
275	31	876404689.0	21	3	6	19
507	706	880117513.0	21	4	6	62
581	477	877139638.0	9	5	1	28
277	372	884994592.0	7	5	0	119
571	357	879847946.0	18	1	5	59
491	261	880923988.0	5	0	0	72
343	334	877225570.0	9	6	1	29
577	541	879797152.0	4	1	8	59
510	478	879459544.0	6	4	0	55
312	729	877398898.0	9	1	1	31
529	591	875145493.0	7	3	0	5
573	763	879993728.0	10	3	1	61
478	555	882955613.0	17	2	4	95
249	236	879283798.0	5	2	0	53
384	667	879461492.0	6	4	0	55
154	304	879465631.0	8	4	0	55
380	574	887915221.0	3	4	8	153
269	373	887916324.0	3	4	8	153
507	211	880117534.0	21	4	6	62
521	186	876534275.0	9	5	1	21
247	1	886323153.0	16	6	4	134
578	372	884715103.0	2	2	8	116
469	773	880952142.0	12	0	2	72
6	246	879362233.0	3	3	8	54
533	553	878091912.0	10	2	1	39
275	167	876404464.0	21	3	6	19
375	293	875287686.0	23	4	7	6
387	351	878953129.0	9	5	1	49
522	646	884882987.0	0	4	8	118
522	341	884796886.0	0	3	8	117
462	243	883354940.0	8	0	0	100
314	486	881058969.0	18	1	5	73
76	250	879441491.0	1	4	8	55
425	391	882534996.0	20	4	6	90
391	546	875427629.0	14	6	3	8
549	312	875811158.0	0	4	8	13
121	718	888105197.0	7	6	0	155
574	471	874956872.0	3	1	8	3
431	518	879617574.0	2	6	8	57
574	620	874956543.0	3	1	8	3
573	189	886030557.0	7	3	0	131
559	917	888805836.0	10	0	1	163
375	325	875280214.0	21	4	6	6
433	876	886030891.0	7	3	0	131
558	352	875727640.0	1	3	8	12
365	260	882396602.0	6	3	0	89
254	716	877888855.0	2	0	8	37
299	360	880392936.0	1	1	8	66
393	257	884131314.0	8	2	0	109
553	542	876676433.0	1	0	8	23
378	9	875981624.0	0	6	8	15
67	312	879634264.0	6	6	0	57
534	167	884292654.0	4	4	8	111
361	957	877561956.0	7	3	0	33
491	314	880926339.0	5	0	0	72
467	290	880475363.0	0	2	8	67
522	681	884796652.0	0	3	8	117
585	280	883711240.0	11	4	2	104
581	397	877147872.0	12	5	2	28
545	437	884486812.0	10	6	1	113
390	1	883443504.0	8	1	0	101
516	324	886474493.0	10	1	1	136
303	255	880740495.0	2	5	8	70
485	991	880952357.0	12	0	2	72
538	645	884035939.0	5	1	0	108
398	223	881957054.0	4	5	8	84
217	272	876956360.0	6	3	0	26
375	216	875280309.0	21	4	6	6
527	676	887432283.0	12	5	2	147
364	344	887165395.0	10	2	1	144
65	664	875028165.0	23	1	7	3
522	639	882212651.0	3	1	8	87
442	326	885141260.0	0	0	8	121
412	604	875462466.0	0	0	8	9
384	268	879460939.0	6	4	0	55
439	545	875665787.0	8	2	0	11
374	350	879532565.0	2	5	8	56
533	706	876524474.0	7	5	0	21
375	261	875287686.0	23	4	7	6
404	979	887839081.0	5	3	0	152
328	907	888627138.0	8	5	0	161
336	470	879744143.0	13	0	3	58
550	656	879546497.0	6	5	0	56
20	977	874785551.0	3	6	8	1
66	1	884732808.0	7	2	0	116
478	295	882608357.0	16	5	4	91
510	499	879459003.0	6	4	0	55
222	458	874791236.0	5	6	0	1
121	437	888105254.0	7	6	0	155
217	733	876956419.0	7	3	0	26
586	360	879443291.0	1	4	8	55
526	362	887863914.0	12	3	2	152
516	749	874778568.0	2	6	8	1
253	722	884365406.0	1	5	8	112
123	812	885593812.0	6	5	0	126
552	742	884153750.0	14	2	3	109
72	806	883449965.0	10	1	1	101
75	888	879876564.0	2	2	8	60
412	223	875311225.0	6	5	0	7
420	129	884627463.0	1	1	8	115
570	358	877325316.0	13	0	3	30
538	251	884035685.0	5	1	0	108
299	487	883627129.0	11	3	2	103
295	188	879434999.0	23	3	7	54
444	409	883425652.0	4	1	8	101
399	920	882995826.0	4	3	8	96
164	716	884113806.0	3	2	8	109
574	790	874956384.0	3	1	8	3
148	511	882827043.0	5	1	0	94
377	216	879178406.0	0	1	8	52
529	398	875148196.0	8	3	0	5
250	656	887738893.0	2	2	8	151
530	773	886841685.0	16	5	4	140
225	755	881200264.0	9	3	1	75
439	382	887912238.0	2	4	8	153
491	693	878143729.0	0	3	8	40
358	585	882377358.0	0	3	8	89
265	731	887819582.0	0	3	8	152
84	718	885679833.0	6	6	0	127
118	3	884584688.0	13	0	3	114
439	609	874864347.0	1	0	8	2
567	574	883427012.0	4	1	8	101
428	428	885761690.0	4	0	8	128
194	698	889181015.0	18	4	5	167
106	746	887938392.0	9	4	1	153
356	539	878856394.0	6	4	0	48
277	383	884900448.0	5	4	0	118
513	919	878878901.0	13	4	3	48
365	656	882397411.0	6	3	0	89
42	188	883498756.0	0	2	8	102
191	398	877665324.0	11	4	2	34
34	493	883955387.0	7	0	0	107
477	365	879439645.0	0	4	8	55
585	757	883711240.0	11	4	2	104
587	376	880310426.0	2	0	8	65
552	414	884153712.0	14	2	3	109
389	915	879874112.0	1	2	8	60
63	422	888333194.0	23	1	7	157
224	946	875296696.0	1	5	8	7
429	436	879191652.0	3	1	8	52
67	915	879633600.0	6	6	0	57
435	383	879787770.0	1	1	8	59
105	850	879454419.0	4	4	8	55
502	663	882591687.0	12	5	2	91
199	336	880606274.0	12	3	2	68
93	407	886987417.0	9	0	1	142
550	239	879547043.0	6	5	0	56
569	239	886285824.0	6	6	0	134
164	228	884113368.0	3	2	8	109
378	37	875979082.0	23	5	7	14
548	643	888521116.0	3	4	8	160
338	265	878738245.0	21	2	6	46
578	344	884642133.0	5	1	0	115
362	603	881959698.0	4	5	8	84
143	416	877556926.0	5	3	0	33
577	231	879795949.0	3	1	8	59
360	899	885816769.0	20	0	6	128
313	275	887746091.0	4	2	8	151
446	188	879948655.0	22	2	7	60
453	244	885807429.0	17	0	4	128
467	195	880475043.0	0	2	8	67
525	706	878867272.0	9	4	1	48
498	284	879449164.0	3	4	8	55
508	661	885667660.0	2	6	8	127
476	349	883352535.0	7	0	0	100
518	149	885603932.0	9	5	1	126
491	224	880926018.0	5	0	0	72
244	744	882076558.0	13	6	3	85
10	822	882141336.0	7	0	0	86
257	38	884495001.0	13	6	3	113
127	1	879524151.0	0	5	8	56
467	850	880474257.0	0	2	8	67
424	283	886101976.0	3	4	8	132
229	268	877533887.0	23	2	7	32
93	757	886988937.0	9	0	1	142
447	296	876231802.0	21	1	6	17
489	232	883668175.0	23	3	7	103
562	557	886367473.0	5	0	0	135
327	673	881107155.0	7	2	0	74
479	472	877728878.0	5	5	0	35
479	195	875671226.0	10	2	1	11
542	385	889488548.0	8	1	0	171
424	254	886101652.0	3	4	8	132
502	922	882669740.0	10	6	1	92
429	267	882902988.0	2	2	8	95
33	538	881108346.0	8	2	0	74
423	237	879455961.0	5	4	0	55
437	62	883874834.0	8	6	0	106
407	221	883767704.0	3	5	8	105
327	304	881109175.0	8	2	0	74
573	325	876185920.0	8	1	0	17
581	698	877147675.0	12	5	2	28
518	1	885603565.0	8	5	0	126
432	995	882360029.0	20	2	6	88
250	217	887741795.0	2	2	8	151
561	155	882622016.0	20	5	6	91
535	261	880139090.0	3	5	8	63
597	334	881005590.0	3	1	8	73
218	974	885848997.0	5	1	0	129
333	973	876699839.0	7	0	0	23
398	607	881961689.0	5	5	0	84
436	13	882157224.0	11	0	2	86
593	503	884315066.0	11	4	2	111
570	1	877325375.0	13	0	3	30
383	639	889396615.0	6	0	0	170
332	508	879439610.0	0	4	8	55
487	293	876348820.0	6	3	0	19
49	798	888205145.0	11	0	2	156
427	810	887049081.0	2	1	8	143
222	292	874792692.0	5	6	0	1
206	491	886472713.0	10	1	1	136
240	284	875240090.0	10	4	1	6
412	507	875463595.0	0	0	8	9
518	634	885602656.0	8	5	0	126
275	764	876402941.0	21	3	6	19
115	189	879023131.0	5	6	0	50
437	958	883865394.0	6	6	0	106
508	374	885666875.0	2	6	8	127
365	485	882393937.0	5	3	0	89
192	545	879376327.0	7	3	0	54
573	560	879992407.0	10	3	1	61
374	408	879532164.0	2	5	8	56
574	250	874729901.0	12	5	2	0
400	550	883873811.0	8	6	0	106
577	731	879795467.0	3	1	8	59
576	500	875964655.0	19	5	5	14
279	804	881652610.0	15	1	3	80
535	281	880139205.0	3	5	8	63
458	262	882426021.0	14	3	3	89
26	339	881547766.0	10	0	1	79
538	376	875389187.0	3	6	8	8
327	672	881107697.0	8	2	0	74
322	543	879790319.0	2	1	8	59
133	406	880133920.0	1	5	8	63
567	460	883428084.0	4	1	8	101
417	236	884477585.0	8	6	0	113
490	360	879424743.0	20	3	6	54
431	697	879619176.0	2	6	8	57
432	867	882360929.0	20	2	6	88
272	364	879437522.0	0	4	8	55
395	76	888634536.0	10	5	1	161
200	380	888513026.0	1	4	8	160
228	383	885328991.0	4	2	8	123
600	565	880123572.0	22	4	7	62
348	251	884131356.0	8	2	0	109
348	278	884133223.0	8	2	0	109
1	262	875072547.0	11	2	2	4
216	280	875309430.0	5	5	0	7
214	810	875320112.0	8	5	0	7
527	98	887428772.0	11	5	2	147
48	65	884304896.0	8	4	0	111
533	167	876525044.0	7	5	0	21
526	538	887864757.0	13	3	3	152
1	247	878543541.0	15	0	3	44
383	886	889397582.0	6	0	0	170
321	138	876266826.0	7	2	0	18
288	110	880356025.0	15	0	3	65
51	96	879372060.0	6	3	0	54
489	551	883667946.0	23	3	7	103
314	357	880886821.0	18	6	5	71
324	726	885544739.0	16	4	4	125
394	716	879541207.0	5	5	0	56
515	309	876695627.0	6	0	0	23
475	228	884066360.0	13	1	3	108
34	754	875981421.0	0	6	8	15
475	250	884057344.0	11	1	2	108
51	966	879376210.0	7	3	0	54
122	322	888397946.0	17	2	4	158
600	260	880123905.0	22	4	7	62
304	515	885480283.0	22	3	7	124
498	603	879448735.0	3	4	8	55
429	809	879438767.0	0	4	8	55
404	563	887909816.0	1	4	8	153
163	274	884129275.0	7	2	0	109
558	551	875726759.0	1	3	8	12
310	142	880165411.0	10	5	1	63
204	138	878090499.0	10	2	1	39
419	700	883700743.0	8	4	0	104
353	204	883390328.0	18	0	5	100
435	156	879788480.0	1	1	8	59
217	60	876955202.0	6	3	0	26
336	217	875130173.0	3	3	8	5
515	627	876695059.0	6	0	0	23
478	216	882607955.0	16	5	4	91
18	723	874951797.0	2	1	8	3
77	263	875654222.0	5	2	0	11
404	607	887911730.0	2	4	8	153
457	231	881649622.0	14	1	3	80
368	318	882910838.0	5	2	0	95
358	671	882371904.0	23	2	7	88
234	786	875086460.0	15	2	3	4
260	437	879439832.0	0	4	8	55
433	917	886028791.0	7	3	0	131
199	1	880604405.0	12	3	2	68
550	186	879545340.0	6	5	0	56
577	987	879794996.0	3	1	8	59
253	696	884365929.0	1	5	8	112
574	844	874956931.0	3	1	8	3
275	634	876404880.0	21	3	6	19
90	357	881451144.0	7	6	0	78
389	323	879874663.0	1	2	8	60
577	556	879795867.0	3	1	8	59
572	118	882063852.0	9	6	1	85
49	527	888203128.0	11	0	2	156
591	1	876698796.0	7	0	0	23
425	347	882535304.0	20	4	6	90
283	1001	883356684.0	8	0	0	100
313	293	887745973.0	4	2	8	151
190	110	888549674.0	11	4	2	160
557	76	875482197.0	5	0	0	9
218	532	885848448.0	5	1	0	129
329	251	879716983.0	5	0	0	58
362	828	888266955.0	4	1	8	157
576	792	875964410.0	19	5	5	14
439	634	874866535.0	2	0	8	2
235	551	881105318.0	7	2	0	74
454	291	879196576.0	5	1	0	52
500	639	885954083.0	10	2	1	130
517	262	879370150.0	5	3	0	54
522	246	884882702.0	0	4	8	118
429	499	888844906.0	21	0	6	163
416	364	885168591.0	8	0	0	121
241	280	884182867.0	22	2	7	109
217	61	876955770.0	6	3	0	26
532	349	889491515.0	8	1	0	171
577	457	879795644.0	3	1	8	59
34	763	883956040.0	7	0	0	107
491	774	880923745.0	5	0	0	72
366	186	886395963.0	13	0	3	135
530	313	876016491.0	9	6	1	15
10	904	882398814.0	6	3	0	89
503	211	879792557.0	2	1	8	59
495	352	888703453.0	6	6	0	162
363	353	879109594.0	5	0	0	51
313	992	887745501.0	3	2	8	151
403	765	880383174.0	22	0	7	65
534	810	884290076.0	4	4	8	111
393	749	884132267.0	8	2	0	109
378	45	875980081.0	23	5	7	14
224	411	875308510.0	5	5	0	7
383	682	889398260.0	7	0	0	170
553	663	876676165.0	1	0	8	23
413	930	887658975.0	3	1	8	150
77	928	875640148.0	1	2	8	11
574	841	874730206.0	12	5	2	0
574	867	874730031.0	12	5	2	0
274	408	874984025.0	11	1	2	3
533	940	876525002.0	7	5	0	21
477	167	879439645.0	0	4	8	55
365	544	882395360.0	5	3	0	89
97	996	881169984.0	1	3	8	75
400	773	883873640.0	8	6	0	106
50	453	883327566.0	0	0	8	100
110	270	876252327.0	3	2	8	18
404	65	887837958.0	5	3	0	152
519	372	889076851.0	13	3	3	166
522	481	884367248.0	1	5	8	112
391	250	875427873.0	14	6	3	8
423	251	879456132.0	5	4	0	55
396	977	876065881.0	23	6	7	15
376	650	879524266.0	0	5	8	56
252	574	879436177.0	23	3	7	54
121	995	888105587.0	7	6	0	155
602	302	888639736.0	12	5	2	161
135	353	876768106.0	2	1	8	24
49	402	888206764.0	12	0	2	156
379	928	878157357.0	4	3	8	40
501	823	880738462.0	1	5	8	70
87	250	880415875.0	7	1	0	66
397	452	879311007.0	13	2	3	53
492	571	883879556.0	10	6	1	106
529	521	875147800.0	8	3	0	5
491	325	878149689.0	2	3	8	40
73	771	879454350.0	4	4	8	55
595	439	886825529.0	12	5	2	140
491	945	880922566.0	4	0	8	72
380	898	887927456.0	6	4	0	153
572	272	882063793.0	9	6	1	85
198	548	879987736.0	9	3	1	61
432	686	882360873.0	20	2	6	88
510	288	879458834.0	6	4	0	55
490	153	879510864.0	20	4	6	55
573	771	879993579.0	10	3	1	61
558	763	875728639.0	1	3	8	12
148	303	885784558.0	11	0	2	128
256	609	880853704.0	9	6	1	71
406	499	874874850.0	4	0	8	2
342	765	882386401.0	3	3	8	89
188	656	880484683.0	3	2	8	67
403	579	880472298.0	23	1	7	66
563	334	883278844.0	11	6	2	99
604	270	878849375.0	4	4	8	48
526	293	887864292.0	12	3	2	152
269	305	888360342.0	6	2	0	158
8	772	877892438.0	3	0	8	37
1	904	878543541.0	15	0	3	44
390	14	883444515.0	9	1	1	101
367	125	879563146.0	11	5	2	56
458	539	882426837.0	14	3	3	89
510	250	879457016.0	5	4	0	55
561	354	882622581.0	20	5	6	91
222	783	874791960.0	5	6	0	1
302	390	880045652.0	1	4	8	62
508	925	885666143.0	2	6	8	127
442	992	885140939.0	0	0	8	121
410	634	888579996.0	19	4	5	160
244	623	882078228.0	13	6	3	85
579	380	883348269.0	6	0	0	100
569	1005	879439418.0	0	4	8	55
555	634	875543025.0	22	0	7	9
299	270	880939035.0	9	0	1	72
393	252	884132225.0	8	2	0	109
577	986	879794815.0	3	1	8	59
467	261	880472055.0	23	1	7	66
558	293	875726759.0	1	3	8	12
182	634	878182058.0	11	3	2	40
591	334	876697561.0	7	0	0	23
306	719	881530738.0	5	0	0	79
467	264	880474216.0	0	2	8	67
244	487	882075110.0	12	6	2	85
548	761	888517816.0	2	4	8	160
579	83	883348634.0	6	0	0	100
501	68	880737607.0	1	5	8	70
298	963	877104048.0	0	5	8	28
310	634	880086868.0	12	4	2	62
501	607	874964496.0	5	1	0	3
578	403	884642133.0	5	1	0	115
80	289	880573287.0	3	3	8	68
253	572	884365519.0	1	5	8	112
487	221	876350017.0	6	3	0	19
58	309	882145505.0	8	0	0	86
21	940	875323241.0	9	5	1	7
519	370	889076949.0	13	3	3	166
535	11	880313723.0	3	0	8	65
534	125	884290575.0	4	4	8	111
348	223	884131822.0	8	2	0	109
604	160	878848764.0	4	4	8	48
237	12	877819792.0	6	6	0	36
585	808	883710514.0	11	4	2	104
361	569	888203066.0	11	0	2	156
238	296	879517136.0	22	4	7	55
282	511	882346900.0	16	2	4	88
486	293	888451491.0	8	3	0	159
324	847	885549309.0	17	4	4	125
399	264	885599372.0	7	5	0	126
601	977	885075267.0	6	6	0	120
526	981	887864414.0	13	3	3	152
302	286	880045935.0	1	4	8	62
428	523	874789474.0	5	6	0	1
601	125	885075304.0	6	6	0	120
579	659	883349191.0	6	0	0	100
594	266	875350086.0	16	5	4	7
127	515	879524947.0	0	5	8	56
535	702	880568322.0	2	3	8	68
558	289	875729830.0	2	3	8	12
229	381	879780879.0	23	0	7	58
464	2	885843818.0	3	1	8	129
588	267	886185743.0	2	5	8	133
528	942	884239123.0	13	3	3	110
475	274	884066689.0	14	1	3	108
577	31	879796808.0	4	1	8	59
442	309	885141332.0	0	0	8	121
191	372	877660832.0	10	4	1	34
560	600	886404542.0	15	0	3	135
363	347	878585321.0	3	1	8	45
467	774	880474433.0	0	2	8	67
191	450	880190399.0	17	5	4	63
554	706	881179682.0	4	3	8	75
491	187	880926245.0	5	0	0	72
269	977	887939051.0	9	4	1	153
70	244	878769598.0	6	3	0	47
395	961	888637768.0	11	5	2	161
222	310	874786734.0	4	6	8	1
73	322	881704999.0	6	2	0	81
467	211	880470604.0	23	1	7	66
577	261	879796046.0	3	1	8	59
324	397	885544911.0	16	4	4	125
446	261	879949153.0	22	2	7	60
443	3	881672333.0	20	1	6	80
137	296	889401927.0	8	0	0	170
557	639	875483947.0	5	0	0	9
359	163	879012772.0	2	6	8	50
342	721	882385542.0	3	3	8	89
307	479	877655145.0	9	4	1	34
1	313	875072235.0	11	2	2	4
491	407	889137188.0	6	4	0	167
604	731	878847988.0	4	4	8	48
358	821	882398939.0	6	3	0	89
325	76	879446529.0	2	4	8	55
491	264	880925199.0	5	0	0	72
279	819	881654679.0	16	1	4	80
578	409	884641842.0	5	1	0	115
593	255	884314944.0	11	4	2	111
334	851	879649247.0	11	6	2	57
412	650	875318224.0	7	5	0	7
573	266	879993918.0	10	3	1	61
567	144	883427479.0	4	1	8	101
532	304	889493818.0	9	1	1	171
533	285	878090180.0	9	2	1	39
475	368	884062405.0	12	1	2	108
528	364	884238002.0	13	3	3	110
518	653	885606178.0	9	5	1	126
604	446	878849903.0	4	4	8	48
441	804	880347813.0	13	0	3	65
561	662	882622372.0	20	5	6	91
242	218	877880474.0	23	6	7	36
493	325	880406506.0	5	1	0	66
574	861	874729996.0	12	5	2	0
577	738	879797535.0	4	1	8	59
365	543	882395768.0	5	3	0	89
259	207	884751552.0	12	2	2	116
534	888	884292654.0	4	4	8	111
456	380	888718470.0	10	6	1	162
229	804	877530860.0	22	2	7	32
275	858	876408139.0	22	3	7	19
327	506	881168604.0	1	3	8	75
455	220	880507625.0	9	2	1	67
548	397	888517390.0	2	4	8	160
555	239	875543395.0	22	0	7	9
558	267	875727926.0	1	3	8	12
418	138	876960894.0	8	3	0	26
518	308	885606964.0	9	5	1	126
428	31	888629863.0	9	5	1	161
550	408	879543445.0	5	5	0	56
79	283	886008459.0	1	3	8	131
569	364	879438988.0	0	4	8	55
314	255	880887322.0	18	6	5	71
595	754	886959069.0	1	0	8	142
503	350	879793129.0	2	1	8	59
581	867	877139015.0	9	5	1	28
10	757	882141659.0	7	0	0	86
577	898	879796072.0	3	1	8	59
561	318	882621486.0	20	5	6	91
419	1	883701763.0	8	4	0	104
359	409	879012470.0	2	6	8	50
205	380	886271472.0	2	6	8	134
242	323	877877933.0	22	6	7	36
602	64	888733415.0	14	6	3	162
510	204	879457812.0	5	4	0	55
164	672	884111485.0	2	2	8	109
467	625	880475539.0	0	2	8	67
527	706	887426931.0	11	5	2	147
1	223	874965556.0	5	1	0	3
533	550	878090087.0	9	2	1	39
431	980	879617747.0	2	6	8	57
522	242	882213502.0	3	1	8	87
507	215	880117719.0	21	4	6	62
428	848	888635445.0	11	5	2	161
326	569	875042425.0	3	2	8	4
384	341	879460918.0	6	4	0	55
499	17	883788782.0	8	5	0	105
364	545	881373353.0	9	5	1	77
236	639	888906489.0	14	1	3	164
594	217	875352737.0	17	5	4	7
153	455	879023723.0	5	6	0	50
503	38	879793223.0	3	1	8	59
362	293	881959844.0	4	5	8	84
602	280	888640862.0	12	5	2	161
396	634	876066009.0	23	6	7	15
73	904	879829327.0	13	1	3	59
10	586	882139717.0	6	0	0	86
471	298	879641698.0	8	6	0	57
403	363	884637911.0	4	1	8	115
429	731	879191022.0	3	1	8	52
604	562	878848137.0	4	4	8	48
563	406	879148050.0	15	0	3	51
380	582	887924424.0	5	4	0	153
585	335	883708265.0	10	4	1	104
475	33	884065773.0	13	1	3	108
384	977	879460959.0	6	4	0	55
490	337	879365417.0	4	3	8	54
378	923	883903272.0	16	6	4	106
358	550	882371526.0	23	2	7	88
456	663	888730699.0	13	6	3	162
208	462	882165328.0	13	0	3	86
220	294	878946107.0	7	5	0	49
571	160	879847730.0	18	1	5	59
603	810	879454208.0	4	4	8	55
363	764	879111213.0	5	0	0	51
418	262	876960894.0	8	3	0	26
447	499	876550182.0	14	5	3	21
441	269	880347770.0	13	0	3	65
426	706	883790942.0	9	5	1	105
204	60	878090114.0	9	2	1	39
510	797	879458649.0	6	4	0	55
540	812	888786969.0	5	0	0	163
310	681	879991115.0	9	3	1	61
411	129	885062559.0	2	6	8	120
384	83	879460323.0	6	4	0	55
477	179	879438972.0	0	4	8	55
205	665	886271641.0	2	6	8	134
453	508	885807776.0	17	0	4	128
5	577	883602664.0	5	3	0	103
151	662	885613152.0	11	5	2	126
400	783	883876155.0	9	6	1	106
406	977	874873423.0	4	0	8	2
522	203	884368002.0	1	5	8	112
439	995	874863336.0	1	0	8	2
295	345	879434206.0	23	3	7	54
602	304	888639735.0	12	5	2	161
245	484	879485686.0	13	4	3	55
360	726	875266415.0	17	4	4	6
122	663	875271477.0	18	4	5	6
546	888	877075241.0	16	4	4	27
516	634	874777528.0	1	6	8	1
358	770	882373656.0	23	2	7	88
577	569	879795467.0	3	1	8	59
360	493	875275700.0	20	4	6	6
432	220	882359540.0	19	2	5	88
62	728	888625754.0	8	5	0	161
604	1	881602577.0	1	1	8	80
366	710	886397275.0	13	0	3	135
169	289	877878688.0	23	6	7	36
483	823	875340191.0	14	5	3	7
527	898	887650978.0	1	1	8	150
431	674	879618019.0	2	6	8	57
342	279	882385729.0	3	3	8	89
31	460	880915902.0	2	0	8	72
600	764	880123019.0	22	4	7	62
526	118	887863436.0	12	3	2	152
535	256	880139439.0	3	5	8	63
554	715	881179906.0	4	3	8	75
152	402	883524428.0	7	2	0	102
532	325	889492917.0	9	1	1	171
407	499	883777430.0	5	5	0	105
430	144	877808002.0	3	6	8	36
522	734	884882192.0	0	4	8	118
178	495	877488546.0	10	2	1	32
487	273	876349503.0	6	3	0	19
73	243	879454139.0	4	4	8	55
247	458	886323617.0	17	6	4	134
330	953	879969484.0	3	3	8	61
3	426	889236939.0	10	5	1	168
578	216	884642339.0	5	1	0	115
586	125	879443321.0	1	4	8	55
429	637	879191652.0	3	1	8	52
526	357	887864610.0	13	3	3	152
478	13	882609009.0	17	5	4	91
491	394	887841727.0	6	3	0	152
604	200	878850456.0	5	4	0	48
217	399	876955633.0	6	3	0	26
528	546	884239057.0	13	3	3	110
556	3	876953482.0	6	3	0	26
403	185	880472272.0	23	1	7	66
506	888	880777167.0	12	5	2	70
470	367	884124382.0	6	2	0	109
318	167	875651657.0	4	2	8	11
424	580	886101956.0	3	4	8	132
224	314	875310418.0	5	5	0	7
154	850	879465273.0	7	4	0	55
380	595	887926872.0	6	4	0	153
358	688	882468239.0	2	4	8	90
563	1001	883279196.0	11	6	2	99
245	243	879466523.0	8	4	0	55
590	741	879535603.0	3	5	8	56
345	373	889416229.0	12	0	2	170
479	639	886193361.0	4	5	8	133
277	334	884916532.0	10	4	1	118
4	302	875636070.0	0	2	8	11
269	404	888098276.0	5	6	0	155
95	161	875325377.0	9	5	1	7
508	22	885667581.0	2	6	8	127
602	297	888638913.0	12	5	2	161
569	156	880059876.0	5	4	0	62
140	394	884286862.0	3	4	8	111
251	334	877370288.0	1	1	8	31
360	249	875560300.0	3	1	8	10
549	314	878762118.0	4	3	8	47
516	398	874777948.0	1	6	8	1
309	312	886436813.0	0	1	8	136
569	521	886286926.0	6	6	0	134
569	770	886285851.0	6	6	0	134
569	82	886286283.0	6	6	0	134
526	289	887864432.0	13	3	3	152
434	3	877109748.0	1	5	8	28
174	797	879304010.0	11	2	2	53
577	304	879795643.0	3	1	8	59
193	616	883575749.0	21	2	6	102
424	236	888522642.0	3	4	8	160
573	91	879994632.0	10	3	1	61
424	275	888522613.0	3	4	8	160
602	508	888640567.0	12	5	2	161
360	594	885816768.0	20	0	6	128
374	322	879532534.0	2	5	8	56
109	318	883243972.0	1	6	8	99
585	792	883713048.0	11	4	2	104
567	706	883518709.0	5	2	0	102
565	302	885767774.0	6	0	0	128
605	364	879445755.0	2	4	8	55
14	939	885272696.0	13	1	3	122
318	669	875658794.0	6	2	0	11
49	930	888202814.0	11	0	2	156
176	995	881432467.0	2	6	8	78
298	253	877104086.0	0	5	8	28
428	301	874788566.0	4	6	8	1
522	250	882211066.0	2	1	8	87
419	765	883700743.0	8	4	0	104
302	584	880055672.0	3	4	8	62
241	600	884182774.0	22	2	7	109
406	578	874874396.0	4	0	8	2
239	693	884196640.0	2	3	8	110
323	748	883790366.0	9	5	1	105
594	247	875349628.0	16	5	4	7
339	564	879442702.0	1	4	8	55
510	770	879459738.0	6	4	0	55
144	457	886513706.0	21	1	6	136
319	275	882344434.0	15	2	3	88
535	600	880314194.0	3	0	8	65
526	843	887864256.0	12	3	2	152
604	390	878847209.0	4	4	8	48
342	652	882385749.0	3	3	8	89
498	247	879448547.0	3	4	8	55
491	791	880927247.0	6	0	0	72
432	286	882360704.0	20	2	6	88
585	509	883710994.0	11	4	2	104
298	569	877098643.0	22	4	7	27
